gid,role,role_score,cluster_id,priority_score,evidence,rule_id,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,hub,authority,pass_through,retained_kzt,unseen_inflow_kzt,n_seed_payers,truncated_by_depth,terminal_status,terminal_p,hold_days_median,fast_out_share,max_same_day_payers,max_same_day_one_payer_tx,flag_fast_transit,flag_sync_collection,flag_structuring,timing_score,downstream_nodes,component_size,is_articulation
100000008764436100,terminal,0.65,0,0.2091,"получил 13 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,13100.0,0.0,1,0,0.00029001854298614835,0.0,-0.0,0.0,0.0,13100.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000000190228100,transit,0.6,8,0.3443,отдал 29 тыс. KZT на 1 получателя при поступлениях 5 тыс. KZT: 24 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,1,1,5000.0,28560.0,1,1,0.0005820068181865632,2.159800680119253e-05,0.0,0.0,5.712,0.0,23560.0,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,1,1877,True
100000003971049100,terminal,0.9,1,0.3474,"получил 56 тыс. KZT, 7 переводов от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2 | дробление: 7 поступлений по 8 тыс. в среднем","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,55900.0,0.0,7,0,0.00029426514402485806,0.0,-0.0,5.17213e-05,0.0,55900.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,True,0.0,0,1877,False
100000008743913100,distributor,0.591,20,0.6689,"веер на 13 получателей, 13 переводов на 1.9 млн KZT; отдал на 1.7 млн KZT больше, чем получил в выборке",R1.distributor: out_deg >= 11,2,False,3,13,149300.0,1850600.0,3,13,0.0003321078123765368,0.00030606507803785635,1.90982e-05,2.2845e-06,12.395177494976558,0.0,1701300.0,0,False,observed_forwarder,0.0,3.0,0.44796282286825895,2,1,False,False,False,0.5,21,1877,True
100000004400361100,terminal,0.65,3,0.1861,"получил 10 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,10000.0,0.0,1,0,0.0002872256288669917,0.0,-0.0,4.0408e-06,0.0,10000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002175422100,transit,0.6,31,0.6774,отдал 1.6 млн KZT на 6 получателей при поступлениях 68 тыс. KZT: 1.6 млн KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,3,6,68500.0,1621188.0,5,14,0.0008458861317816005,0.00015871562796105702,0.00254742,0.0,23.66697810218978,0.0,1552688.0,0,False,observed_forwarder,0.0,3.0,0.497282239937626,2,1,False,False,False,0.5,10,1877,True
100000004544958100,terminal,0.85,9,0.5538,"из 168 тыс. KZT дальше ушло только 14% (23 тыс. KZT на 2 получателей), осело 145 тыс. KZT — сумма остановилась здесь",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,2,False,1,2,168000.0,23200.0,3,2,0.001214607508891013,2.0805419395644178e-05,5.31092e-05,0.0,0.1380952380952381,144800.0,0.0,0,False,observed_forwarder,0.0,3.0,0.22413793103448276,1,2,False,False,False,0.5,2,1877,True
100000008466579100,distributor,0.773,4,0.614,"веер на 17 получателей, 20 переводов на 1.9 млн KZT; отдал на 1.9 млн KZT больше, чем получил в выборке",R1.distributor: out_deg >= 11,2,False,2,17,36952.0,1933000.0,2,20,0.0003534138885849347,0.0005056322361854107,9.92531e-05,5.411e-07,52.31110630006495,0.0,1896048.0,0,False,observed_forwarder,0.0,0.5,0.06466632177961718,1,1,False,False,False,0.0,334,1877,True
100000001184915100,terminal,0.9,14,0.509,"получил 201 тыс. KZT, 2 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,201000.0,0.0,2,0,0.0003495156202357229,0.0,-0.0,3.56763e-05,0.0,201000.0,0.0,0,False,observed_sink,1.0,,,1,2,False,False,False,0.5,0,1877,False
100000004435304100,terminal,0.65,0,0.2782,"получил 26 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,26200.0,0.0,1,0,0.0002944677917550065,0.0,-0.0,0.0,0.0,26200.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000008762728100,terminal,0.65,3,0.2532,"получил 17 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,17026.0,0.0,1,0,0.00031770106594377587,0.0,-0.0,1.7908e-06,0.0,17026.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000004285800100,transit,0.6,1,0.2456,отдал 15 тыс. KZT на 1 получателя при поступлениях 5 тыс. KZT: 10 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,1,1,5000.0,15000.0,1,1,0.0003442181347832994,0.0,0.0,0.0,3.0,0.0,10000.0,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,1,1877,False
100000008557672100,terminal,0.65,0,0.3359,"получил 49 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,49125.0,0.0,1,0,0.0003022539771005084,0.0,-0.0,0.0,0.0,49125.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000005142589100,terminal,0.9,1,0.4012,"получил 50 тыс. KZT, 2 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,50000.0,0.0,2,0,0.0003103697710860747,0.0,-0.0,5.34685e-05,0.0,50000.0,0.0,0,False,observed_sink,1.0,,,1,2,False,False,False,0.5,0,1877,False
100000003747133100,consolidator,0.625,47,0.6944,"сходятся 5 плательщиков на 2 получателей; получено 237 тыс. KZT, отдано дальше 105%, осело 0 KZT | сквозной транзит за 2 дн. (92% суммы)","R2.consolidator: in_deg >= 4 и out_deg <= max(2, in_deg/2)",2,False,5,2,237068.0,250000.0,8,2,0.00037807073413400786,9.610122292273739e-05,0.0,0.0005056699,1.0545497494389795,0.0,12932.0,0,False,observed_forwarder,0.0,1.5,0.92,2,1,True,False,False,0.92,5,1877,True
100000003289405100,terminal,0.9,2,0.4862,"получил 355 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,355000.0,0.0,1,0,0.0003390046672361447,0.0,-0.0,6.21186e-05,0.0,355000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002691858100,terminal,0.9,32,0.3637,"получил 52 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,51500.0,0.0,1,0,0.0003423820245136182,0.0,-0.0,0.0,0.0,51500.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000007534354100,transit,0.6,9,0.399,отдал 148 тыс. KZT на 3 получателей при поступлениях 50 тыс. KZT: 98 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,1,3,50000.0,147810.0,1,3,0.00030354781418186395,2.377762216645049e-06,1.32171e-05,4.09e-08,2.9562,0.0,97810.0,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,6,1877,True
100000000765628100,terminal,0.65,3,0.1957,"получил 5 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,5000.0,0.0,1,0,0.00031542416946217386,0.0,-0.0,2.475e-06,0.0,5000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000004962193100,coordinator,0.8,1,0.833,получает 900 тыс. KZT (топ-5% графа) от 8 плательщиков; 2 из них сами собирают от 4+ плательщиков; отдаёт дальше 0% | 5 плательщиков в один день,"R6.coordinator: >= 2 плательщиков-сборщиков (in_deg >= 4) либо >= 2 seed-плательщиков, при in_kzt в топ-5% (614 тыс. KZT) и не seed",2,False,8,0,900468.0,0.0,11,0,0.00065731504427257,0.0,-0.0,0.0004994172,0.0,900468.0,0.0,0,False,observed_sink,1.0,,,5,2,False,True,False,1.0,0,1877,False
100000005032294100,terminal,0.65,13,0.233,"получил 10 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,10000.0,0.0,1,0,0.0003923872798230175,0.0,-0.0,0.0,0.0,10000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000001251686100,terminal,0.65,2,0.245,"получил 18 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,18000.0,0.0,1,0,0.00029656884239999225,0.0,-0.0,0.0001427673,0.0,18000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002398779100,coordinator,0.9,1,0.8796,получает 1.1 млн KZT (топ-5% графа) от 13 плательщиков; 3 из них сами собирают от 4+ плательщиков; отдаёт дальше 6% | 7 плательщиков в один день; сквозной транзит за 0 дн. (100% суммы),"R6.coordinator: >= 2 плательщиков-сборщиков (in_deg >= 4) либо >= 2 seed-плательщиков, при in_kzt в топ-5% (614 тыс. KZT) и не seed",2,False,13,1,1095690.0,66000.0,28,3,0.0016005031258790202,1.2780471914467137e-05,3.93462e-05,0.0005927895,0.06023601566136407,1029690.0,0.0,0,False,observed_forwarder,0.0,0.0,1.0,7,5,True,True,True,1.0,1,1877,False
100000008512827100,transit,0.6,12,0.6852,отдал 1.9 млн KZT на 10 получателей при поступлениях 108 тыс. KZT: 1.8 млн KZT пришло вне выборки (собраны только исходящие); удержания нет | сквозной транзит за 2 дн. (80% суммы),"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,3,10,107949.0,1944500.0,3,10,0.0003352561979240567,0.00013726544500137548,0.0001459692,3.912e-07,18.01313583266172,0.0,1836551.0,0,False,observed_forwarder,0.0,2.0,0.7986628953458472,1,1,True,False,False,0.7986628953458472,13,1877,True
100000003943483100,terminal,0.65,11,0.224,"получил 10 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,10000.0,0.0,1,0,0.00032896498623384866,0.0,-0.0,0.0,0.0,10000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000005031696100,transit,0.6,51,0.4297,отдал 115 тыс. KZT на 2 получателей при поступлениях 5 тыс. KZT: 110 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,1,2,5000.0,115000.0,1,3,0.0005397118809391441,9.59030760713503e-05,0.0,0.0,23.0,0.0,110000.0,0,False,observed_forwarder,0.0,4.0,0.043478260869565216,1,1,False,False,False,0.0,4,1877,True
100000002703376100,terminal,0.65,1,0.3186,"получил 47 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,46501.0,0.0,1,0,0.0002928030278827949,0.0,-0.0,5.17213e-05,0.0,46501.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000003617552100,terminal,0.65,29,0.3119,"получил 25 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,25000.0,0.0,1,0,0.0005510452542740746,0.0,-0.0,0.0,0.0,25000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,13,False
100000007617808100,terminal,0.9,3,0.4999,"получил 450 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,450000.0,0.0,1,0,0.0003601043534538573,0.0,-0.0,4.0408e-06,0.0,450000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002613776100,terminal,0.65,2,0.2968,"получил 30 тыс. KZT, 2 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,30000.0,0.0,2,0,0.0003014863033266457,0.0,-0.0,0.0001594807,0.0,30000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002578405100,distributor,1.0,0,0.7127,"веер на 116 получателей, 120 переводов на 3.1 млн KZT; отдал на 1.9 млн KZT больше, чем получил в выборке | сквозной транзит за 1 дн. (67% суммы)",R1.distributor: out_deg >= 11,2,False,2,116,1200351.0,3108352.0,7,120,0.0005700071256448117,0.00017100073274705643,0.0,0.0,2.589535894084314,0.0,1908001.0,0,False,observed_forwarder,0.0,1.0,0.6693176963226816,1,2,True,False,False,0.6693176963226816,269,270,True
100000006161893100,terminal,0.65,3,0.2579,"получил 14 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,14000.0,0.0,1,0,0.0005318535188146666,0.0,-0.0,0.0,0.0,14000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002633701100,terminal,0.9,8,0.4612,"получил 267 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,266850.0,0.0,1,0,0.0003106797854015696,0.0,-0.0,5.013e-07,0.0,266850.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002432143100,terminal,0.9,2,0.3923,"получил 81 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,81310.0,0.0,1,0,0.0003352566977025957,0.0,-0.0,0.0001427673,0.0,81310.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000000490383100,transit,0.6,3,0.5889,отдал 461 тыс. KZT на 8 получателей при поступлениях 63 тыс. KZT: 399 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,3,8,62600.0,461375.0,3,9,0.0005480373500605425,5.1650279261567445e-05,0.0013133308,2.814e-06,7.37020766773163,0.0,398775.0,0,False,observed_forwarder,0.0,8.5,0.01083717149823896,1,1,False,False,False,0.0,15,1877,True
100000005809252100,terminal,0.65,6,0.3132,"получил 25 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,25000.0,0.0,1,0,0.0005671286342298138,0.0,-0.0,0.0,0.0,25000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000006612238100,terminal,0.844,0,0.5401,"из 160 тыс. KZT дальше ушло только 16% (25 тыс. KZT на 1 получателя), осело 135 тыс. KZT — сумма остановилась здесь | сквозной транзит за 0 дн. (100% суммы)",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,2,False,1,1,160000.0,25000.0,1,1,0.00033991126391326795,0.0,0.0,0.0,0.15625,135000.0,0.0,0,False,observed_forwarder,0.0,0.0,1.0,1,1,True,False,False,1.0,269,270,False
100000002593038100,terminal,0.65,11,0.3285,"получил 28 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,28500.0,0.0,1,0,0.000658612414499517,0.0,-0.0,0.0,0.0,28500.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002947299100,terminal,0.9,2,0.3959,"получил 85 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,85000.0,0.0,1,0,0.0003375116050800497,0.0,-0.0,0.0001427673,0.0,85000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000004336312100,transit,0.509,34,0.6435,"пропускает 80% полученного: вход 90 тыс. KZT от 3, выход 73 тыс. KZT на 2, деньги лежат 5 дн. | 3 плательщика в один день; дробление: 7 поступлений по 13 тыс. в среднем","R3a.transit: pass_through в [0.8, 1.2] — прошло почти всё полученное",2,False,3,2,90415.0,72650.0,7,3,0.0006960070275624496,3.37840381614984e-05,7.6882e-06,1.517e-07,0.8035171155228668,17765.0,0.0,0,False,observed_forwarder,0.0,5.0,0.5182381280110117,3,1,False,True,True,1.0,23,1877,False
100000001308856100,terminal,0.65,0,0.2811,"получил 27 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,27000.0,0.0,1,0,0.0002947395016034864,0.0,-0.0,0.0,0.0,27000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,270,False
100000008238989100,terminal,0.9,22,0.4502,"получил 200 тыс. KZT, 2 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,200000.0,0.0,2,0,0.0003232476510835702,0.0,-0.0,9.19076e-05,0.0,200000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000005561741100,terminal,0.65,8,0.292,"получил 25 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,25000.0,0.0,1,0,0.0003298457193194186,0.0,-0.0,0.0,0.0,25000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000006248077100,terminal,0.9,3,0.3346,"получил 50 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,50000.0,0.0,1,0,0.00029385096746579765,0.0,-0.0,4.0408e-06,0.0,50000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000000646541100,terminal,0.65,1,0.4089,"получил 25 тыс. KZT, 4 перевода от 3 плательщиков; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,3,0,25300.0,0.0,4,0,0.0005058630830440042,0.0,-0.0,4.57758e-05,0.0,25300.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000006595426100,terminal,0.9,2,0.3949,"получил 85 тыс. KZT, 3 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,84800.0,0.0,3,0,0.000334319780409647,0.0,-0.0,5.31019e-05,0.0,84800.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002956898100,terminal,0.9,14,0.565,"получил 290 тыс. KZT, 2 перевода от 2 плательщиков; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,2,0,290240.0,0.0,2,0,0.0003768413148122,0.0,-0.0,8.82462e-05,0.0,290240.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000001262647100,terminal,0.65,14,0.2737,"получил 24 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,23650.0,0.0,1,0,0.000303391972492015,0.0,-0.0,0.0,0.0,23650.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000005849100100,terminal,0.65,2,0.3321,"получил 33 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2; сумма ниже медианы графа 50 тыс. KZT — мелкий получатель","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,33300.0,0.0,1,0,0.0004907169210974114,0.0,-0.0,0.0,0.0,33300.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000000533217100,terminal,0.9,1,0.3882,"получил 54 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,53587.0,0.0,1,0,0.0006536029907362576,0.0,-0.0,0.0,0.0,53587.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002812641100,transit,0.7,8,0.3736,"пропускает 70% полученного: вход 10 тыс. KZT от 1, выход 7 тыс. KZT на 1, деньги лежат 1 дн. | сквозной транзит за 1 дн. (100% суммы)",R3d.transit: >=60% исходящих в пределах 2 суток после поступления,2,False,1,1,10000.0,7023.95,1,1,0.002063853851346023,0.0,1.30803e-05,0.0,0.702395,2976.05,0.0,0,False,observed_forwarder,0.0,1.0,1.0,1,1,True,False,False,1.0,1,1877,False
100000008647905100,transit,0.6,16,0.4571,отдал 344 тыс. KZT на 2 получателей при поступлениях 50 тыс. KZT: 294 тыс. KZT пришло вне выборки (собраны только исходящие); удержания нет,"R3b.transit: pass_through > 1.2 — отдал больше, чем получил по данным, приток извне выборки",2,False,1,2,50000.0,344222.0,1,2,0.00032871032586726667,3.844048916909496e-05,0.0,0.0,6.88444,0.0,294222.0,0,False,observed_forwarder,0.0,3.5,0.670497527758249,1,1,False,False,False,0.0,2,1877,True
100000002842337100,terminal,0.9,7,0.3625,"получил 50 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,50000.0,0.0,1,0,0.0003666617032550862,0.0,-0.0,0.0,0.0,50000.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002445750100,terminal,0.85,1,0.4307,"из 70 тыс. KZT дальше ушло только 14% (10 тыс. KZT на 1 получателя), осело 60 тыс. KZT — сумма остановилась здесь",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,2,False,1,1,70000.0,10000.0,1,1,0.0005372906870343836,1.9418391435934565e-05,0.0,0.0,0.14285714285714285,60000.0,0.0,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,1,1877,True
100000005619339100,transit,0.779,3,0.2161,"пропускает 109% полученного: вход 5 тыс. KZT от 1, выход 5 тыс. KZT на 1","R3a.transit: pass_through в [0.8, 1.2] — прошло почти всё полученное",2,False,1,1,5000.0,5442.6,1,1,0.00032082585348585106,0.0,2.3145e-06,2.052e-07,1.0885200000000002,0.0,442.60000000000036,0,False,observed_forwarder,0.0,,,1,1,False,False,False,0.0,1,1877,False
100000006844768100,transit,0.673,1,0.5396,"пропускает 67% полученного: вход 282 тыс. KZT от 1, выход 188 тыс. KZT на 2, деньги лежат 16 дн.",R3d.transit: >=60% исходящих в пределах 2 суток после поступления,2,False,1,2,282000.0,188000.0,5,5,0.0013707774167538995,3.883678287186913e-05,0.0044405471,0.0,0.6666666666666666,94000.0,0.0,0,False,observed_forwarder,0.0,16.0,0.8670212765957447,1,1,False,False,False,0.0,4,1877,True
100000002488629100,terminal,0.9,7,0.3695,"получил 73 тыс. KZT, 1 перевод от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,73050.0,0.0,1,0,0.0002994145168825342,0.0,-0.0,2.87214e-05,0.0,73050.0,0.0,0,False,observed_sink,1.0,,,1,1,False,False,False,0.0,0,1877,False
100000002796853100,terminal,0.768,62,0.5676,"из 199 тыс. KZT дальше ушло только 23% (46 тыс. KZT на 1 получателя), осело 153 тыс. KZT — сумма остановилась здесь | сквозной транзит за 0 дн. (89% суммы)",R4b.terminal: дальше уходит не более 26% полученного — сумма осела,2,False,1,1,199000.0,46167.62,8,5,0.0021135984327106993,0.0,0.0,4.95e-08,0.23199809045226133,152832.38,0.0,0,False,observed_forwarder,0.0,0.0,0.8916989872988904,1,2,True,False,False,0.8916989872988904,336,1877,False
100000006755850100,terminal,0.9,6,0.5695,"получил 443 тыс. KZT, 3 перевода от 1 плательщика; исходящих переводов 0, они проверены обходом на колене 2","R4a.terminal: исходящих переводов нет, они проверены обходом (depth <= 3)",2,False,1,0,443475.8,0.0,3,0,0.0006492085817124307,0.0,-0.0,0.0,0.0,443475.8,0.0,0,False,observed_sink,1.0,,,1,2,False,False,False,0.5,0,1877,False
